market_id,condition_id,wallet,category,timestamp,timestamp_utc,side,outcome,outcome_index,asset_id,price,size_shares,notional_usdc,transaction_hash,source_file,source_row
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788714559,2026-09-06T17:09:19+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,6.01,0.00601,0xa1afb0320d080f401d7a7ed5c515dc37b64220dc2d27b69ba59dd8c61c697268,trades_3093334_0.json,20
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xfd557e6db670c9704bc1d0d8e8b585c7d9c9f905,Politics,1788713698,2026-09-06T16:54:58+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,7.0,6.993,0xa0ffa2f5a42fe8f5587ee78bfbaa8f5ab766dfe5b6c2928562494a4294a6be22,trades_3093334_0.json,21
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788713698,2026-09-06T16:54:58+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,7.0,0.007,0xa0ffa2f5a42fe8f5587ee78bfbaa8f5ab766dfe5b6c2928562494a4294a6be22,trades_3093334_0.json,22
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x1f85eb9c455c5bdef5d96c2739076678c7157b02,Politics,1788713698,2026-09-06T16:54:58+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,5.16,5.15484,0x780593d83bdfa7beb5d0e299a385c1660e28cb36c9dfcae510fa945203d9c450,trades_3093334_0.json,23
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788713698,2026-09-06T16:54:58+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,5.16,0.0051600000000000005,0x780593d83bdfa7beb5d0e299a385c1660e28cb36c9dfcae510fa945203d9c450,trades_3093334_0.json,24
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788713559,2026-09-06T16:52:39+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,7007.98,7.00798,0x4d7d39ce8c6295c4f68fdfd54f19c46c8b92371536b3c78f4e1a68d1901287f9,trades_3093334_0.json,25
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x448861155279dbf833d041b963e3ac854599e319,Politics,1788713559,2026-09-06T16:52:39+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,7007.98,7000.972019999999,0x4d7d39ce8c6295c4f68fdfd54f19c46c8b92371536b3c78f4e1a68d1901287f9,trades_3093334_0.json,26
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb00096270fdcde1e7df623cc8bf2b26cd156e8fa,Politics,1788713418,2026-09-06T16:50:18+00:00,SELL,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,10.13,10.11987,0x8f7091ef9b6a6beaa6b0ccd6827b78d65d3718b268b832349560e191377cf5b8,trades_3093334_0.json,27
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x448861155279dbf833d041b963e3ac854599e319,Politics,1788713418,2026-09-06T16:50:18+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,10.13,10.11987,0x8f7091ef9b6a6beaa6b0ccd6827b78d65d3718b268b832349560e191377cf5b8,trades_3093334_0.json,28
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x448861155279dbf833d041b963e3ac854599e319,Politics,1788713413,2026-09-06T16:50:13+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,8536.89,8528.35311,0x7ad81c5a399e2edb4091098910e1bdbbf5a478ed08793a0d40dc11d55cf37e86,trades_3093334_0.json,29
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,Politics,1788713413,2026-09-06T16:50:13+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,1111.0,1.111,0x7ad81c5a399e2edb4091098910e1bdbbf5a478ed08793a0d40dc11d55cf37e86,trades_3093334_0.json,30
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xcb5b56e67b9191261ecfc2680eb1f453baaddb32,Politics,1788713413,2026-09-06T16:50:13+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,7.0,0.007,0x7ad81c5a399e2edb4091098910e1bdbbf5a478ed08793a0d40dc11d55cf37e86,trades_3093334_0.json,31
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788713413,2026-09-06T16:50:13+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,7418.89,7.41889,0x7ad81c5a399e2edb4091098910e1bdbbf5a478ed08793a0d40dc11d55cf37e86,trades_3093334_0.json,32
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xe40aaa5ce1dac0b7dc24c9d0284f27e17c3fe4a2,Politics,1788712464,2026-09-06T16:34:24+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,63.6,63.5364,0xc2d7b5e4c84328805e020e64974fb4cb7af3cf2e814f8fb404dfdbe68d5cadab,trades_3093334_0.json,33
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712464,2026-09-06T16:34:24+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,63.6,0.0636,0xc2d7b5e4c84328805e020e64974fb4cb7af3cf2e814f8fb404dfdbe68d5cadab,trades_3093334_0.json,34
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x03805a13a0b3e058f55f6c6af95389d4f431073d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,124.804,124.679196,0xd995c18bb3c8c66e8eee1f6aefba67c026ac4fc94cb8c3ac7776d850077b534e,trades_3093334_0.json,35
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,124.804,0.124804,0xd995c18bb3c8c66e8eee1f6aefba67c026ac4fc94cb8c3ac7776d850077b534e,trades_3093334_0.json,36
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x28bf066c6cb952da62d6d182c16ad173ada64a4e,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,30.0,29.97,0xb4dcfa61e415d551c5821d49bedd8c3e48f5a2dc83e8c1ea964478a0f458836f,trades_3093334_0.json,37
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,30.0,0.03,0xb4dcfa61e415d551c5821d49bedd8c3e48f5a2dc83e8c1ea964478a0f458836f,trades_3093334_0.json,38
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xd32ce89f16509d3c8f8b5e9750305a5b2bc2a4c2,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,81.0,80.919,0xa026ebcfe6ee0ed0bab0e897bc585fb4b0fe8fa398b4fa5272399de3e26f6763,trades_3093334_0.json,39
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,81.0,0.081,0xa026ebcfe6ee0ed0bab0e897bc585fb4b0fe8fa398b4fa5272399de3e26f6763,trades_3093334_0.json,40
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x69f0c154a3412f2b3fa7eb22c6d08e6b5b32fb27,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,7.1,7.092899999999999,0xa0ef8245dacc1d2637b16e2557060623e22b4cf0e3fe6d6087d236bb7208fda7,trades_3093334_0.json,41
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,7.1,0.0070999999999999995,0xa0ef8245dacc1d2637b16e2557060623e22b4cf0e3fe6d6087d236bb7208fda7,trades_3093334_0.json,42
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x28bf066c6cb952da62d6d182c16ad173ada64a4e,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,10.0,9.99,0x5df5f8ff1f478fcff3170157cb602c7d1e7fa3fdf7ab20392246b8c1fd6cb55f,trades_3093334_0.json,43
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,10.0,0.01,0x5df5f8ff1f478fcff3170157cb602c7d1e7fa3fdf7ab20392246b8c1fd6cb55f,trades_3093334_0.json,44
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xeb68675c06e0bb9f08ba510550912d77289ce362,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,73.81,73.73619000000001,0x43e85845671581df44f6d2fdc3e37e583f52455cad93e88ee58f072c1d25a108,trades_3093334_0.json,45
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,73.81,0.07381,0x43e85845671581df44f6d2fdc3e37e583f52455cad93e88ee58f072c1d25a108,trades_3093334_0.json,46
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x090af6fd2aeb04202abc97370aa86c1b81d90fa6,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,30.0,29.97,0x2307563f952537cc13e1017c906853184e6caf528e41694d09ce40971e0b363d,trades_3093334_0.json,47
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,30.0,0.03,0x2307563f952537cc13e1017c906853184e6caf528e41694d09ce40971e0b363d,trades_3093334_0.json,48
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x1a93ed90452e38b4a481460f4f6c05bbf4df24e0,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,10.0,9.99,0x8fd778d3baf19e5d43dcc98f57bdb6c98b3a5311ee25511b80064f1a587d5b84,trades_3093334_0.json,49
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,10.0,0.01,0x8fd778d3baf19e5d43dcc98f57bdb6c98b3a5311ee25511b80064f1a587d5b84,trades_3093334_0.json,50
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xe40aaa5ce1dac0b7dc24c9d0284f27e17c3fe4a2,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,30.1,30.0699,0x5c7c9b54b3117ce1158b82b7ccc6c41547d76d0bf2595117f935b6a488fbcb34,trades_3093334_0.json,51
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712462,2026-09-06T16:34:22+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,30.1,0.030100000000000002,0x5c7c9b54b3117ce1158b82b7ccc6c41547d76d0bf2595117f935b6a488fbcb34,trades_3093334_0.json,52
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb0c85813a7a4428f1139ff91d3118a92c391fe7f,Politics,1788712312,2026-09-06T16:31:52+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,58.79,58.73121,0x58744da15a5247501c9a3ff0ac5f56603f94fedff1eb924186d5457705b85d7a,trades_3093334_0.json,53
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788712312,2026-09-06T16:31:52+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,58.79,0.05879,0x58744da15a5247501c9a3ff0ac5f56603f94fedff1eb924186d5457705b85d7a,trades_3093334_0.json,54
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xe40aaa5ce1dac0b7dc24c9d0284f27e17c3fe4a2,Politics,1788711471,2026-09-06T16:17:51+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,80.0,79.92,0x9abd717f9e9f26ad6f59e331bec0679a00269c5e01999e778f3f93c3a0c7b734,trades_3093334_0.json,55
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788711471,2026-09-06T16:17:51+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,80.0,0.08,0x9abd717f9e9f26ad6f59e331bec0679a00269c5e01999e778f3f93c3a0c7b734,trades_3093334_0.json,56
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x63adda169ca8f3311b361e3e7dc1a98fa882c072,Politics,1788711405,2026-09-06T16:16:45+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,2.362,2.359638,0x81aa72f32c798c3e9144c87e3349b35b2a5af36f9a5a0340de1cb3529d425d8f,trades_3093334_0.json,57
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788711405,2026-09-06T16:16:45+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,2.362,0.002362,0x81aa72f32c798c3e9144c87e3349b35b2a5af36f9a5a0340de1cb3529d425d8f,trades_3093334_0.json,58
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x43cb4ae1f4ddc9e671486c79c9f40a6fd98b84df,Politics,1788711405,2026-09-06T16:16:45+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.02,10.0,0.2,0xf3279746c5eee145b71b49b291fb376305ea40aff8a6dc6a9f6d4008a2f69012,trades_3093334_0.json,59
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x5a218c7ad04135830a45c41aaed7294df7809318,Politics,1788711405,2026-09-06T16:16:45+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.98,10.0,9.8,0xf3279746c5eee145b71b49b291fb376305ea40aff8a6dc6a9f6d4008a2f69012,trades_3093334_0.json,60
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xe040ffe586e21cb49449e8daf19b1cdff87a824f,Politics,1788711403,2026-09-06T16:16:43+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,10.0,9.99,0xb89d717338de729298b69767a28135e45541a427a13271cbd4400c852823d0a9,trades_3093334_0.json,61
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788711403,2026-09-06T16:16:43+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,10.0,0.01,0xb89d717338de729298b69767a28135e45541a427a13271cbd4400c852823d0a9,trades_3093334_0.json,62
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb2e42d29690b7b63335a03c0fd5e64df0681b7f1,Politics,1788710940,2026-09-06T16:09:00+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,32.47,32.437529999999995,0x86a05f42c7e4f4a31d2e7d30d239daec4abb32089092bdb3951ee68f271c9572,trades_3093334_0.json,63
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788710940,2026-09-06T16:09:00+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,32.47,0.03247,0x86a05f42c7e4f4a31d2e7d30d239daec4abb32089092bdb3951ee68f271c9572,trades_3093334_0.json,64
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xfd557e6db670c9704bc1d0d8e8b585c7d9c9f905,Politics,1788710940,2026-09-06T16:09:00+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.999,40.0,39.96,0xfea0cbe36e4a2e6eca4333b7caae14b09efa70921ee9650d3092a93767e9848a,trades_3093334_0.json,65
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788710940,2026-09-06T16:09:00+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,40.0,0.04,0xfea0cbe36e4a2e6eca4333b7caae14b09efa70921ee9650d3092a93767e9848a,trades_3093334_0.json,66
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb0c85813a7a4428f1139ff91d3118a92c391fe7f,Politics,1788710628,2026-09-06T16:03:48+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,80.0,79.84,0x69ade495fae008fba4c0225c395251f639ef28f4ff7fbd35fbd92734898e755b,trades_3093334_0.json,67
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710628,2026-09-06T16:03:48+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,80.0,0.16,0x69ade495fae008fba4c0225c395251f639ef28f4ff7fbd35fbd92734898e755b,trades_3093334_0.json,68
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb0c85813a7a4428f1139ff91d3118a92c391fe7f,Politics,1788710628,2026-09-06T16:03:48+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.99857675,160.0,159.77228,0x6714972dbacd4f4df37478d85e451973d2471bab170f58b703f8e1993c8d4fbc,trades_3093334_0.json,69
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x7c9e0b03d7505dad7e87777cd282628f75b2db3d,Politics,1788710628,2026-09-06T16:03:48+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.001,92.28,0.09228,0x6714972dbacd4f4df37478d85e451973d2471bab170f58b703f8e1993c8d4fbc,trades_3093334_0.json,70
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710628,2026-09-06T16:03:48+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,67.72,0.13544,0x6714972dbacd4f4df37478d85e451973d2471bab170f58b703f8e1993c8d4fbc,trades_3093334_0.json,71
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xfd557e6db670c9704bc1d0d8e8b585c7d9c9f905,Politics,1788710626,2026-09-06T16:03:46+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,40.0,39.92,0x4d965b4b85c6041426770f49e65a3be09ddccb6a494ae815f9926797d4cb0c7a,trades_3093334_0.json,72
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710626,2026-09-06T16:03:46+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,40.0,0.08,0x4d965b4b85c6041426770f49e65a3be09ddccb6a494ae815f9926797d4cb0c7a,trades_3093334_0.json,73
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x511f9c771449162349795d17becf8b37031acbe1,Politics,1788710626,2026-09-06T16:03:46+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,40.68,40.59864,0xd4de506873d8dd6ebce9824995ecafa4a1ace371031ee91b6d987b7e092bbb59,trades_3093334_0.json,74
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710626,2026-09-06T16:03:46+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,40.68,0.08136,0xd4de506873d8dd6ebce9824995ecafa4a1ace371031ee91b6d987b7e092bbb59,trades_3093334_0.json,75
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xb0c85813a7a4428f1139ff91d3118a92c391fe7f,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,30.0,29.94,0x73670c1e3d5ec5d098c02e4be69ce6ef1bcaa4f313597e7d23a092e57f62e02e,trades_3093334_0.json,76
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,30.0,0.06,0x73670c1e3d5ec5d098c02e4be69ce6ef1bcaa4f313597e7d23a092e57f62e02e,trades_3093334_0.json,77
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x4f1d5ae26fc31472966e951af3183308736d8de2,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,7.6,7.5847999999999995,0xc023b82836490dd5bb4bb29b2c5a1b6ff096c725a5d9637cad6a462b3609b356,trades_3093334_0.json,78
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,7.6,0.0152,0xc023b82836490dd5bb4bb29b2c5a1b6ff096c725a5d9637cad6a462b3609b356,trades_3093334_0.json,79
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xfbd8c9c22ca76b3662d0e53a4f79719fdc684027,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,10.0,9.98,0x5d22b1305bf9d4c41677d205b9e4b249ff3f9f67b581e7ceede41e8ab9f98742,trades_3093334_0.json,80
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,10.0,0.02,0x5d22b1305bf9d4c41677d205b9e4b249ff3f9f67b581e7ceede41e8ab9f98742,trades_3093334_0.json,81
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x764b305694b026c1acce7bf862c3b5456a146bad,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,No,1,23475711340885934352787729272930498770878072662236266552319640865835200753508,0.998,40.0,39.92,0xe81e0d9db8ed66a3431c90928f7ea01c51c216a26a13bebcd402e63a84737b5f,trades_3093334_0.json,82
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0x74957ea27ac4fbdee46d861fdae357859ff67fcf,Politics,1788710575,2026-09-06T16:02:55+00:00,BUY,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.002,40.0,0.08,0xe81e0d9db8ed66a3431c90928f7ea01c51c216a26a13bebcd402e63a84737b5f,trades_3093334_0.json,83
3093334,0x1d8f9398b0412678865cfc50aea7d49025b35e54a8a4fe1a223db45447e4138a,0xaf4635074c8f9966ff44f2497183b53fc0578c1d,Politics,1788709542,2026-09-06T15:45:42+00:00,SELL,Yes,0,38714119439404106302972492485329196841151064566582021985293927113515226088434,0.007882836,113.26,0.8928100053600001,0x4f13e4c244f0ba1725bb71e8d24cf4362e9c9fe2f29bfe99f4c2f8e3a7340987,trades_3093334_0.json,84
